
Program started.
LIA initialized.
12/02/2026 12:51:35,458
*** Sample details: test
-----------------------------------------------

Start polling data: time, freq, R, phase.	12/02/2026 12:52:18,379
4,29190895E+1	5,93207070E+6	1,88818042E-4	1,61425347E+2	
4,32211376E+1	5,93207070E+6	1,88766876E-4	1,61422154E+2	
4,35252247E+1	5,93207070E+6	1,88748401E-4	1,61422920E+2	
4,38275641E+1	5,93207070E+6	1,88700146E-4	1,61429344E+2	
4,41287384E+1	5,93207070E+6	1,88616997E-4	1,61431621E+2	
4,44334080E+1	5,93207070E+6	1,88511434E-4	1,61412963E+2	
4,47377863E+1	5,93207070E+6	1,88674305E-4	1,61412322E+2	
4,50389606E+1	5,93207070E+6	1,88483727E-4	1,61410771E+2	
4,53421739E+1	5,93207070E+6	1,88477287E-4	1,61427140E+2	
4,56480085E+1	5,93207070E+6	1,88479278E-4	1,61423612E+2	
4,59497654E+1	5,93207070E+6	1,88515062E-4	1,61417332E+2	
4,62526874E+1	5,93207070E+6	1,88510986E-4	1,61415222E+2	
4,65550268E+1	5,93207070E+6	1,88466134E-4	1,61418605E+2	
4,68562011E+1	5,93207070E+6	1,88578173E-4	1,61412864E+2	
4,71623270E+1	5,93207070E+6	1,88518860E-4	1,61418391E+2	
4,74646665E+1	5,93207070E+6	1,88450586E-4	1,61423213E+2	
4,77664233E+1	5,93207070E+6	1,88641675E-4	1,61419259E+2	
4,80678889E+1	5,93207070E+6	1,88484453E-4	1,61427981E+2	
4,83743061E+1	5,93207070E+6	1,88614292E-4	1,61426318E+2	
4,86798495E+1	5,93207070E+6	1,88608555E-4	1,61415089E+2	
4,89830628E+1	5,93207070E+6	1,88515608E-4	1,61420293E+2	
4,92862760E+1	5,93207070E+6	1,88501411E-4	1,61413161E+2	
4,95909456E+1	5,93207070E+6	1,88559322E-4	1,61425769E+2	
4,98921199E+1	5,93207070E+6	1,88584291E-4	1,61425960E+2	
5,01941680E+1	5,93207070E+6	1,88718316E-4	1,61430700E+2	
5,04979638E+1	5,93207070E+6	1,88606589E-4	1,61422369E+2	
5,08000119E+1	5,93207070E+6	1,88708511E-4	1,61421078E+2	
5,11055553E+1	5,93207070E+6	1,88685767E-4	1,61428908E+2	
5,14102249E+1	5,93207070E+6	1,88609338E-4	1,61422304E+2	
5,17151858E+1	5,93207070E+6	1,88555091E-4	1,61425664E+2	
5,20213117E+1	5,93207070E+6	1,88588190E-4	1,61428992E+2	
5,23236511E+1	5,93207070E+6	1,88542851E-4	1,61422641E+2	
5,26265731E+1	5,93207070E+6	1,88651206E-4	1,61429367E+2	
5,29289125E+1	5,93207070E+6	1,88669650E-4	1,61418018E+2	
5,32295043E+1	5,93207070E+6	1,88731116E-4	1,61422287E+2	
5,35324262E+1	5,93207070E+6	1,88744473E-4	1,61407076E+2	
5,38336006E+1	5,93207070E+6	1,88620539E-4	1,61434636E+2	
5,41365225E+1	5,93207070E+6	1,88679113E-4	1,61424448E+2	
5,44414834E+1	5,93207070E+6	1,88543135E-4	1,61415381E+2	
5,47417839E+1	5,93207070E+6	1,88629868E-4	1,61421947E+2	
5,50464535E+1	5,93207070E+6	1,88649005E-4	1,61430198E+2	
5,53476278E+1	5,93207070E+6	1,88661490E-4	1,61413320E+2	
5,56508410E+1	5,93207070E+6	1,88577547E-4	1,61417601E+2	
5,59528892E+1	5,93207070E+6	1,88748348E-4	1,61426752E+2	
5,62546460E+1	5,93207070E+6	1,88628007E-4	1,61443239E+2	
5,65569855E+1	5,93207070E+6	1,88654293E-4	1,61426116E+2	
*** PLL enabled.	12/02/2026 12:52:32,928
5,68610725E+1	5,93207070E+6	1,88507536E-4	1,61429885E+2	
5,71613730E+1	5,93207070E+6	1,88580274E-4	1,61427372E+2	
5,74672077E+1	5,93207070E+6	1,88745462E-4	1,61428108E+2	
5,77675082E+1	5,93207114E+6	1,88588831E-4	1,61414494E+2	
5,80683913E+1	5,93207097E+6	1,88552376E-4	1,61354951E+2	
5,83710219E+1	5,93207099E+6	1,88589989E-4	1,61439465E+2	
5,86724875E+1	5,93207082E+6	1,88770465E-4	1,61450930E+2	
5,89727881E+1	5,93207081E+6	1,88528286E-4	1,61417039E+2	
5,92736711E+1	5,93207099E+6	1,88659001E-4	1,61400952E+2	
5,95789232E+1	5,93207094E+6	1,88794541E-4	1,61394407E+2	
5,98812626E+1	5,93207074E+6	1,88792011E-4	1,61387735E+2	
6,01815632E+1	5,93207105E+6	1,88601148E-4	1,61380384E+2	
6,04847764E+1	5,93207102E+6	1,88517895E-4	1,61470145E+2	
6,07917761E+1	5,93207097E+6	1,88706475E-4	1,61472352E+2	
6,10976108E+1	5,93207075E+6	1,88751016E-4	1,61461361E+2	
6,14008240E+1	5,93207102E+6	1,88582776E-4	1,61387511E+2	
6,17063674E+1	5,93207091E+6	1,88675493E-4	1,61454286E+2	
6,20084156E+1	5,93207097E+6	1,88839266E-4	1,61396949E+2	
6,23119201E+1	5,93207095E+6	1,88646035E-4	1,61457365E+2	
6,26200849E+1	5,93207100E+6	1,88783654E-4	1,61444438E+2	
6,29209680E+1	5,93207087E+6	1,88682032E-4	1,61469705E+2	
6,32230161E+1	5,93207102E+6	1,88772405E-4	1,61447677E+2	
6,35250642E+1	5,93207099E+6	1,88466808E-4	1,61456485E+2	
6,38276949E+1	5,93207103E+6	1,88600597E-4	1,61392299E+2	
6,41311994E+1	5,93207087E+6	1,88551896E-4	1,61373620E+2	
6,44373254E+1	5,93207107E+6	1,88740789E-4	1,61404168E+2	
6,47431600E+1	5,93207089E+6	1,88424910E-4	1,61439008E+2	
6,50495772E+1	5,93207083E+6	1,88510784E-4	1,61433889E+2	
6,53524992E+1	5,93207101E+6	1,88628870E-4	1,61401826E+2	
6,56562950E+1	5,93207095E+6	1,88632138E-4	1,61448563E+2	
6,59565955E+1	5,93207093E+6	1,88626162E-4	1,61418644E+2	
6,62601000E+1	5,93207098E+6	1,88362115E-4	1,61492232E+2	
6,65653521E+1	5,93207096E+6	1,88405572E-4	1,61445753E+2	
6,68671090E+1	5,93207097E+6	1,88374781E-4	1,61392588E+2	
6,71694484E+1	5,93207097E+6	1,88495694E-4	1,61466543E+2	
*** PLL disabled.	12/02/2026 12:52:43,178
6,74726616E+1	5,93207092E+6	1,88759448E-4	1,61451526E+2	
6,77755836E+1	5,93207098E+6	1,88524766E-4	1,61426380E+2	
6,80793793E+1	5,93207098E+6	1,88440571E-4	1,61388844E+2	
6,83843402E+1	5,93207098E+6	1,88516030E-4	1,61453983E+2	
6,86884272E+1	5,93207098E+6	1,88476457E-4	1,61458795E+2	
6,89945532E+1	5,93207098E+6	1,88274827E-4	1,61459817E+2	
6,92963100E+1	5,93207098E+6	1,88754166E-4	1,61402097E+2	
6,95995233E+1	5,93207098E+6	1,88383743E-4	1,61395398E+2	
6,99004063E+1	5,93207098E+6	1,88586683E-4	1,61453002E+2	
7,02018719E+1	5,93207098E+6	1,88483386E-4	1,61479520E+2	
7,05056677E+1	5,93207098E+6	1,88464476E-4	1,61437924E+2	
7,08062595E+1	5,93207098E+6	1,88430942E-4	1,61433328E+2	
*** PLL enabled.	12/02/2026 12:52:46,814
7,11126767E+1	5,93207098E+6	1,88458746E-4	1,61440298E+2	
7,14141423E+1	5,93207078E+6	1,88466224E-4	1,61451063E+2	
7,17173555E+1	5,93207079E+6	1,88439802E-4	1,61432094E+2	
7,20202775E+1	5,93207097E+6	1,88629915E-4	1,61445846E+2	
7,23229082E+1	5,93207082E+6	1,88678495E-4	1,61443355E+2	
7,26284516E+1	5,93207080E+6	1,88406411E-4	1,61438529E+2	
7,29345775E+1	5,93207077E+6	1,88641301E-4	1,61519954E+2	
7,32386645E+1	5,93207088E+6	1,88603123E-4	1,61436849E+2	
7,35427516E+1	5,93207100E+6	1,88775450E-4	1,61388004E+2	
7,38480037E+1	5,93207067E+6	1,88608652E-4	1,61460282E+2	
7,41500518E+1	5,93207087E+6	1,88645442E-4	1,61467707E+2	
7,44532651E+1	5,93207092E+6	1,88726637E-4	1,61431753E+2	
7,47535656E+1	5,93207090E+6	1,88583469E-4	1,61407077E+2	
7,50582352E+1	5,93207066E+6	1,88580056E-4	1,61460882E+2	
7,53637786E+1	5,93207081E+6	1,88741582E-4	1,61391042E+2	
7,56672831E+1	5,93207070E+6	1,88695746E-4	1,61417314E+2	
7,59707876E+1	5,93207093E+6	1,88646112E-4	1,61389520E+2	
7,62774960E+1	5,93207087E+6	1,88825114E-4	1,61449874E+2	
7,65810005E+1	5,93207081E+6	1,88531750E-4	1,61411558E+2	
7,68845050E+1	5,93207079E+6	1,88723754E-4	1,61433292E+2	
*** PLL disabled.	12/02/2026 12:52:52,895
7,71871357E+1	5,93207075E+6	1,88692445E-4	1,61453026E+2	
7,74918053E+1	5,93207076E+6	1,88817930E-4	1,61388999E+2	
7,77958923E+1	5,93207076E+6	1,88430058E-4	1,61380711E+2	
7,80961929E+1	5,93207076E+6	1,88432385E-4	1,61352280E+2	
7,83994061E+1	5,93207076E+6	1,88422020E-4	1,61395800E+2	
7,87046582E+1	5,93207076E+6	1,88437179E-4	1,61446123E+2	
7,90072889E+1	5,93207076E+6	1,88751869E-4	1,61450205E+2	
7,93081719E+1	5,93207076E+6	1,88805808E-4	1,61481716E+2	
7,96122590E+1	5,93207076E+6	1,88735027E-4	1,61460427E+2	
7,99172198E+1	5,93207076E+6	1,88531250E-4	1,61435155E+2	
